Provider_ID,Hospital_Name,State,Claim_Type,AvgSpendPerEpHosp
360360,SOIN MEDICAL CENTER,OH,Skilled Nursing Facility,1220.3333333333333
360360,SOIN MEDICAL CENTER,OH,Total,18293.0
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Carrier,899.3333333333334
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Durable Medical Equipment,12.666666666666666
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Home Health Agency,526.6666666666666
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Hospice,0.0
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Inpatient,5659.0
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Outpatient,117.66666666666667
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Skilled Nursing Facility,843.3333333333334
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,OH,Total,24176.0
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Carrier,915.0
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Durable Medical Equipment,59.666666666666664
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Home Health Agency,723.3333333333334
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Hospice,0.0
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Inpatient,4109.333333333333
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Outpatient,59.0
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Skilled Nursing Facility,476.6666666666667
360362,TRIHEALTH EVENDALE HOSPITAL,OH,Total,19029.0
370001,HILLCREST MEDICAL CENTER,OK,Carrier,1119.3333333333333
370001,HILLCREST MEDICAL CENTER,OK,Durable Medical Equipment,64.66666666666667
370001,HILLCREST MEDICAL CENTER,OK,Home Health Agency,221.66666666666666
370001,HILLCREST MEDICAL CENTER,OK,Hospice,43.0
370001,HILLCREST MEDICAL CENTER,OK,Inpatient,4570.666666666667
370001,HILLCREST MEDICAL CENTER,OK,Outpatient,337.0
370001,HILLCREST MEDICAL CENTER,OK,Skilled Nursing Facility,597.0
370001,HILLCREST MEDICAL CENTER,OK,Total,20861.0
370002,ALLIANCE HEALTH WOODWARD,OK,Carrier,584.0
370002,ALLIANCE HEALTH WOODWARD,OK,Durable Medical Equipment,39.333333333333336
370002,ALLIANCE HEALTH WOODWARD,OK,Home Health Agency,252.0
370002,ALLIANCE HEALTH WOODWARD,OK,Hospice,59.0
370002,ALLIANCE HEALTH WOODWARD,OK,Inpatient,2835.3333333333335
370002,ALLIANCE HEALTH WOODWARD,OK,Outpatient,269.6666666666667
370002,ALLIANCE HEALTH WOODWARD,OK,Skilled Nursing Facility,823.6666666666666
370002,ALLIANCE HEALTH WOODWARD,OK,Total,14589.0
370004,INTEGRIS MIAMI HOSPITAL,OK,Carrier,564.0
370004,INTEGRIS MIAMI HOSPITAL,OK,Durable Medical Equipment,22.666666666666668
370004,INTEGRIS MIAMI HOSPITAL,OK,Home Health Agency,189.33333333333334
370004,INTEGRIS MIAMI HOSPITAL,OK,Hospice,65.66666666666667
370004,INTEGRIS MIAMI HOSPITAL,OK,Inpatient,3246.6666666666665
370004,INTEGRIS MIAMI HOSPITAL,OK,Outpatient,279.3333333333333
370004,INTEGRIS MIAMI HOSPITAL,OK,Skilled Nursing Facility,1130.0
370004,INTEGRIS MIAMI HOSPITAL,OK,Total,16493.0
370006,PONCA CITY MEDICAL CENTER,OK,Carrier,614.3333333333334
370006,PONCA CITY MEDICAL CENTER,OK,Durable Medical Equipment,31.333333333333332
370006,PONCA CITY MEDICAL CENTER,OK,Home Health Agency,191.0
370006,PONCA CITY MEDICAL CENTER,OK,Hospice,68.33333333333333
370006,PONCA CITY MEDICAL CENTER,OK,Inpatient,3107.6666666666665
370006,PONCA CITY MEDICAL CENTER,OK,Outpatient,165.33333333333334
370006,PONCA CITY MEDICAL CENTER,OK,Skilled Nursing Facility,1283.0
370006,PONCA CITY MEDICAL CENTER,OK,Total,16383.0
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Carrier,837.3333333333334
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Durable Medical Equipment,33.0
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Home Health Agency,281.6666666666667
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Hospice,40.0
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Inpatient,4339.0
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Outpatient,313.0
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Skilled Nursing Facility,994.6666666666666
370008,NORMAN REGIONAL HEALTH SYSTEM,OK,Total,20515.0
370011,MERCY HOSPITAL EL RENO,OK,Carrier,417.0
370011,MERCY HOSPITAL EL RENO,OK,Durable Medical Equipment,32.333333333333336
370011,MERCY HOSPITAL EL RENO,OK,Home Health Agency,218.33333333333334
370011,MERCY HOSPITAL EL RENO,OK,Hospice,240.66666666666666
370011,MERCY HOSPITAL EL RENO,OK,Inpatient,2658.6666666666665
370011,MERCY HOSPITAL EL RENO,OK,Outpatient,366.3333333333333
370011,MERCY HOSPITAL EL RENO,OK,Skilled Nursing Facility,2037.6666666666667
370011,MERCY HOSPITAL EL RENO,OK,Total,17913.0
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Carrier,1046.0
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Durable Medical Equipment,36.333333333333336
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Home Health Agency,312.0
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Hospice,62.0
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Inpatient,5141.333333333333
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Outpatient,380.6666666666667
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Skilled Nursing Facility,1222.0
370013,MERCY HOSPITAL OKLAHOMA CITY INC,OK,Total,24600.0
370014,ALLIANCEHEALTH DURANT,OK,Carrier,701.0
370014,ALLIANCEHEALTH DURANT,OK,Durable Medical Equipment,42.333333333333336
370014,ALLIANCEHEALTH DURANT,OK,Home Health Agency,304.0
370014,ALLIANCEHEALTH DURANT,OK,Hospice,50.333333333333336
370014,ALLIANCEHEALTH DURANT,OK,Inpatient,3261.0
370014,ALLIANCEHEALTH DURANT,OK,Outpatient,187.0
370014,ALLIANCEHEALTH DURANT,OK,Skilled Nursing Facility,1085.3333333333333
370014,ALLIANCEHEALTH DURANT,OK,Total,16895.0
370015,HILLCREST HOSPITAL PRYOR,OK,Carrier,672.6666666666666
370015,HILLCREST HOSPITAL PRYOR,OK,Durable Medical Equipment,54.666666666666664
370015,HILLCREST HOSPITAL PRYOR,OK,Home Health Agency,405.3333333333333
370015,HILLCREST HOSPITAL PRYOR,OK,Hospice,56.333333333333336
370015,HILLCREST HOSPITAL PRYOR,OK,Inpatient,2829.0
370015,HILLCREST HOSPITAL PRYOR,OK,Outpatient,196.33333333333334
370015,HILLCREST HOSPITAL PRYOR,OK,Skilled Nursing Facility,297.6666666666667
370015,HILLCREST HOSPITAL PRYOR,OK,Total,13537.0
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Carrier,793.3333333333334
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Durable Medical Equipment,57.666666666666664
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Home Health Agency,193.66666666666666
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Hospice,48.0
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Inpatient,3987.0
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Outpatient,203.33333333333334
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Skilled Nursing Facility,647.6666666666666
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,Total,17791.0
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Carrier,702.0
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Durable Medical Equipment,27.666666666666668
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Home Health Agency,269.6666666666667
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Hospice,63.333333333333336
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Inpatient,3751.3333333333335
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Outpatient,256.0
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Skilled Nursing Facility,1361.3333333333333
370018,JANE PHILLIPS MEMORIAL MEDICAL CENTER INC,OK,Total,19293.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Carrier,621.3333333333334
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Durable Medical Equipment,33.333333333333336
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Home Health Agency,263.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Hospice,103.66666666666667
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Inpatient,3277.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Outpatient,186.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Skilled Nursing Facility,823.0
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,Total,15921.0
370020,MERCY HOSPITAL ADA,OK,Carrier,706.3333333333334
370020,MERCY HOSPITAL ADA,OK,Durable Medical Equipment,37.333333333333336
370020,MERCY HOSPITAL ADA,OK,Home Health Agency,263.0
370020,MERCY HOSPITAL ADA,OK,Hospice,56.666666666666664
370020,MERCY HOSPITAL ADA,OK,Inpatient,4297.333333333333
370020,MERCY HOSPITAL ADA,OK,Outpatient,292.6666666666667
370020,MERCY HOSPITAL ADA,OK,Skilled Nursing Facility,886.0
370020,MERCY HOSPITAL ADA,OK,Total,19619.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Carrier,711.3333333333334
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Durable Medical Equipment,40.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Home Health Agency,352.3333333333333
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Hospice,46.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Inpatient,3432.0
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Outpatient,197.33333333333334
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Skilled Nursing Facility,882.6666666666666
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,Total,16985.0
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Carrier,714.3333333333334
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Durable Medical Equipment,30.0
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Home Health Agency,268.3333333333333
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Hospice,47.333333333333336
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Inpatient,3574.3333333333335
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Outpatient,185.0
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Skilled Nursing Facility,799.3333333333334
370023,DUNCAN REGIONAL HOSPITAL INC,OK,Total,16856.0
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Carrier,977.0
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Durable Medical Equipment,26.666666666666668
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Home Health Agency,231.66666666666666
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Hospice,74.66666666666667
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Inpatient,4368.0
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Outpatient,168.66666666666666
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Skilled Nursing Facility,710.3333333333334
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,OK,Total,19671.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Carrier,840.6666666666666
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Durable Medical Equipment,53.666666666666664
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Home Health Agency,186.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Hospice,38.333333333333336
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Inpatient,4318.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Outpatient,202.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Skilled Nursing Facility,835.0
370026,ST MARY'S REGIONAL MEDICAL CENTER,OK,Total,19422.0
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Carrier,1047.6666666666667
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Durable Medical Equipment,64.66666666666667
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Home Health Agency,240.66666666666666
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Hospice,50.333333333333336
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Inpatient,4909.333333333333
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Outpatient,354.3333333333333
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Skilled Nursing Facility,823.3333333333334
370028,INTEGRIS BAPTIST MEDICAL CENTER INC,OK,Total,22471.0
370029,ALLIANCEHEALTH CLINTON,OK,Carrier,567.0
370029,ALLIANCEHEALTH CLINTON,OK,Durable Medical Equipment,53.666666666666664
370029,ALLIANCEHEALTH CLINTON,OK,Home Health Agency,315.6666666666667
370029,ALLIANCEHEALTH CLINTON,OK,Hospice,42.666666666666664
370029,ALLIANCEHEALTH CLINTON,OK,Inpatient,3223.6666666666665
370029,ALLIANCEHEALTH CLINTON,OK,Outpatient,142.33333333333334
370029,ALLIANCEHEALTH CLINTON,OK,Skilled Nursing Facility,762.3333333333334
370029,ALLIANCEHEALTH CLINTON,OK,Total,15324.0
370030,BLACKWELL REGIONAL HOSPITAL,OK,Carrier,479.0
370030,BLACKWELL REGIONAL HOSPITAL,OK,Durable Medical Equipment,36.666666666666664
370030,BLACKWELL REGIONAL HOSPITAL,OK,Home Health Agency,145.33333333333334
370030,BLACKWELL REGIONAL HOSPITAL,OK,Hospice,12.333333333333334
370030,BLACKWELL REGIONAL HOSPITAL,OK,Inpatient,2868.0
370030,BLACKWELL REGIONAL HOSPITAL,OK,Outpatient,230.0
370030,BLACKWELL REGIONAL HOSPITAL,OK,Skilled Nursing Facility,957.0
370030,BLACKWELL REGIONAL HOSPITAL,OK,Total,14186.0
370032,ALLIANCEHEALTH DEACONESS,OK,Carrier,988.0
370032,ALLIANCEHEALTH DEACONESS,OK,Durable Medical Equipment,35.0
370032,ALLIANCEHEALTH DEACONESS,OK,Home Health Agency,254.33333333333334
370032,ALLIANCEHEALTH DEACONESS,OK,Hospice,58.666666666666664
370032,ALLIANCEHEALTH DEACONESS,OK,Inpatient,4558.666666666667
370032,ALLIANCEHEALTH DEACONESS,OK,Outpatient,252.0
370032,ALLIANCEHEALTH DEACONESS,OK,Skilled Nursing Facility,1131.6666666666667
370032,ALLIANCEHEALTH DEACONESS,OK,Total,21836.0
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Carrier,742.6666666666666
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Durable Medical Equipment,50.666666666666664
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Home Health Agency,285.3333333333333
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Hospice,57.0
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Inpatient,3672.0
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Outpatient,185.33333333333334
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Skilled Nursing Facility,871.0
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,Total,17591.0
370037,ST ANTHONY HOSPITAL,OK,Carrier,945.6666666666666
370037,ST ANTHONY HOSPITAL,OK,Durable Medical Equipment,43.333333333333336
370037,ST ANTHONY HOSPITAL,OK,Home Health Agency,340.6666666666667
370037,ST ANTHONY HOSPITAL,OK,Hospice,24.666666666666668
370037,ST ANTHONY HOSPITAL,OK,Inpatient,4634.666666666667
370037,ST ANTHONY HOSPITAL,OK,Outpatient,346.3333333333333
370037,ST ANTHONY HOSPITAL,OK,Skilled Nursing Facility,777.3333333333334
370037,ST ANTHONY HOSPITAL,OK,Total,21338.0
370039,HILLCREST HOSPITAL CLAREMORE,OK,Carrier,728.6666666666666
370039,HILLCREST HOSPITAL CLAREMORE,OK,Durable Medical Equipment,28.333333333333332
370039,HILLCREST HOSPITAL CLAREMORE,OK,Home Health Agency,241.0
370039,HILLCREST HOSPITAL CLAREMORE,OK,Hospice,84.33333333333333
370039,HILLCREST HOSPITAL CLAREMORE,OK,Inpatient,3088.0
370039,HILLCREST HOSPITAL CLAREMORE,OK,Outpatient,135.0
370039,HILLCREST HOSPITAL CLAREMORE,OK,Skilled Nursing Facility,712.6666666666666
370039,HILLCREST HOSPITAL CLAREMORE,OK,Total,15054.0
370041,BRISTOW MEDICAL CENTER,OK,Carrier,731.6666666666666
370041,BRISTOW MEDICAL CENTER,OK,Durable Medical Equipment,138.33333333333334
370041,BRISTOW MEDICAL CENTER,OK,Home Health Agency,733.0
370041,BRISTOW MEDICAL CENTER,OK,Hospice,11.666666666666666
370041,BRISTOW MEDICAL CENTER,OK,Inpatient,5566.0
370041,BRISTOW MEDICAL CENTER,OK,Outpatient,60.333333333333336
370041,BRISTOW MEDICAL CENTER,OK,Skilled Nursing Facility,338.6666666666667
370041,BRISTOW MEDICAL CENTER,OK,Total,22739.0
370047,MERCY HOSPITAL ARDMORE INC,OK,Carrier,734.6666666666666
370047,MERCY HOSPITAL ARDMORE INC,OK,Durable Medical Equipment,43.0
370047,MERCY HOSPITAL ARDMORE INC,OK,Home Health Agency,312.3333333333333
370047,MERCY HOSPITAL ARDMORE INC,OK,Hospice,64.33333333333333
370047,MERCY HOSPITAL ARDMORE INC,OK,Inpatient,4226.666666666667
370047,MERCY HOSPITAL ARDMORE INC,OK,Outpatient,331.3333333333333
370047,MERCY HOSPITAL ARDMORE INC,OK,Skilled Nursing Facility,849.6666666666666
370047,MERCY HOSPITAL ARDMORE INC,OK,Total,19685.0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Carrier,582.6666666666666
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Durable Medical Equipment,38.0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Home Health Agency,224.66666666666666
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Hospice,146.66666666666666
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Inpatient,2699.3333333333335
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Outpatient,149.33333333333334
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Skilled Nursing Facility,925.3333333333334
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,Total,14298.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Carrier,735.3333333333334
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Durable Medical Equipment,41.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Home Health Agency,282.6666666666667
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Hospice,40.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Inpatient,4283.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Outpatient,221.0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Skilled Nursing Facility,790.3333333333334
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,Total,19181.0
370054,GRADY MEMORIAL HOSPITAL,OK,Carrier,440.0
370054,GRADY MEMORIAL HOSPITAL,OK,Durable Medical Equipment,41.0
370054,GRADY MEMORIAL HOSPITAL,OK,Home Health Agency,286.0
370054,GRADY MEMORIAL HOSPITAL,OK,Hospice,68.0
370054,GRADY MEMORIAL HOSPITAL,OK,Inpatient,2579.0
370054,GRADY MEMORIAL HOSPITAL,OK,Outpatient,225.33333333333334
370054,GRADY MEMORIAL HOSPITAL,OK,Skilled Nursing Facility,967.0
370054,GRADY MEMORIAL HOSPITAL,OK,Total,13820.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Carrier,758.6666666666666
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Durable Medical Equipment,25.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Home Health Agency,234.33333333333334
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Hospice,33.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Inpatient,4647.666666666667
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Outpatient,344.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Skilled Nursing Facility,887.6666666666666
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,Total,20790.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Carrier,526.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Durable Medical Equipment,17.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Home Health Agency,206.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Hospice,157.66666666666666
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Inpatient,2535.6666666666665
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Outpatient,178.0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Skilled Nursing Facility,979.3333333333334
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,Total,13800.0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Carrier,324.0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Durable Medical Equipment,65.0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Home Health Agency,149.66666666666666
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Hospice,71.66666666666667
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Inpatient,2180.0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Outpatient,127.0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Skilled Nursing Facility,610.3333333333334
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,Total,10582.0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Carrier,1007.3333333333334
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Durable Medical Equipment,50.0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Home Health Agency,218.66666666666666
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Hospice,72.0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Inpatient,4816.666666666667
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Outpatient,437.3333333333333
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Skilled Nursing Facility,679.3333333333334
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,Total,21847.0
370080,SHARE MEDICAL CENTER,OK,Carrier,412.3333333333333
370080,SHARE MEDICAL CENTER,OK,Durable Medical Equipment,14.0
370080,SHARE MEDICAL CENTER,OK,Home Health Agency,137.0
370080,SHARE MEDICAL CENTER,OK,Hospice,33.0
370080,SHARE MEDICAL CENTER,OK,Inpatient,2227.3333333333335
370080,SHARE MEDICAL CENTER,OK,Outpatient,275.3333333333333
370080,SHARE MEDICAL CENTER,OK,Skilled Nursing Facility,780.0
370080,SHARE MEDICAL CENTER,OK,Total,11638.0
370083,PUSHMATAHA HOSPITAL,OK,Carrier,376.3333333333333
370083,PUSHMATAHA HOSPITAL,OK,Durable Medical Equipment,13.666666666666666
370083,PUSHMATAHA HOSPITAL,OK,Home Health Agency,164.33333333333334
370083,PUSHMATAHA HOSPITAL,OK,Hospice,61.0
370083,PUSHMATAHA HOSPITAL,OK,Inpatient,2384.0
370083,PUSHMATAHA HOSPITAL,OK,Outpatient,160.0
370083,PUSHMATAHA HOSPITAL,OK,Skilled Nursing Facility,987.0
370083,PUSHMATAHA HOSPITAL,OK,Total,12439.0
370089,NORTHEASTERN HEALTH SYSTEM,OK,Carrier,651.3333333333334
370089,NORTHEASTERN HEALTH SYSTEM,OK,Durable Medical Equipment,56.666666666666664
370089,NORTHEASTERN HEALTH SYSTEM,OK,Home Health Agency,305.6666666666667
370089,NORTHEASTERN HEALTH SYSTEM,OK,Hospice,20.333333333333332
370089,NORTHEASTERN HEALTH SYSTEM,OK,Inpatient,4159.333333333333
370089,NORTHEASTERN HEALTH SYSTEM,OK,Outpatient,292.0
370089,NORTHEASTERN HEALTH SYSTEM,OK,Skilled Nursing Facility,650.0
370089,NORTHEASTERN HEALTH SYSTEM,OK,Total,18405.0
370091,SAINT FRANCIS HOSPITAL INC,OK,Carrier,1070.3333333333333
370091,SAINT FRANCIS HOSPITAL INC,OK,Durable Medical Equipment,31.0
370091,SAINT FRANCIS HOSPITAL INC,OK,Home Health Agency,229.33333333333334
370091,SAINT FRANCIS HOSPITAL INC,OK,Hospice,57.666666666666664
370091,SAINT FRANCIS HOSPITAL INC,OK,Inpatient,4437.333333333333
370091,SAINT FRANCIS HOSPITAL INC,OK,Outpatient,288.0
370091,SAINT FRANCIS HOSPITAL INC,OK,Skilled Nursing Facility,906.6666666666666
370091,SAINT FRANCIS HOSPITAL INC,OK,Total,21062.0
370093,OU MEDICAL CENTER,OK,Carrier,1081.3333333333333
370093,OU MEDICAL CENTER,OK,Durable Medical Equipment,40.333333333333336
370093,OU MEDICAL CENTER,OK,Home Health Agency,223.33333333333334
370093,OU MEDICAL CENTER,OK,Hospice,37.666666666666664
370093,OU MEDICAL CENTER,OK,Inpatient,5094.0
370093,OU MEDICAL CENTER,OK,Outpatient,384.6666666666667
370093,OU MEDICAL CENTER,OK,Skilled Nursing Facility,767.3333333333334
370093,OU MEDICAL CENTER,OK,Total,22886.0
370094,ALLIANCEHEALTH MIDWEST,OK,Carrier,844.6666666666666
370094,ALLIANCEHEALTH MIDWEST,OK,Durable Medical Equipment,24.333333333333332
370094,ALLIANCEHEALTH MIDWEST,OK,Home Health Agency,197.0
370094,ALLIANCEHEALTH MIDWEST,OK,Hospice,38.333333333333336
370094,ALLIANCEHEALTH MIDWEST,OK,Inpatient,3698.3333333333335
370094,ALLIANCEHEALTH MIDWEST,OK,Outpatient,376.0
370094,ALLIANCEHEALTH MIDWEST,OK,Skilled Nursing Facility,985.0
370094,ALLIANCEHEALTH MIDWEST,OK,Total,18489.0
370097,SOUTHWESTERN MEDICAL CENTER,OK,Carrier,778.6666666666666
370097,SOUTHWESTERN MEDICAL CENTER,OK,Durable Medical Equipment,27.333333333333332
370097,SOUTHWESTERN MEDICAL CENTER,OK,Home Health Agency,236.0
370097,SOUTHWESTERN MEDICAL CENTER,OK,Hospice,28.666666666666668
370097,SOUTHWESTERN MEDICAL CENTER,OK,Inpatient,4442.666666666667
370097,SOUTHWESTERN MEDICAL CENTER,OK,Outpatient,271.3333333333333
370097,SOUTHWESTERN MEDICAL CENTER,OK,Skilled Nursing Facility,600.3333333333334
370097,SOUTHWESTERN MEDICAL CENTER,OK,Total,19155.0
370099,HILLCREST HOSPITAL CUSHING,OK,Carrier,481.0
