Provider_ID,Hospital_Name,State,AvgSpendPerEpHosp,Claim_DurableMedicalEquip,Claim_HomeHealthAg,Claim_Type_Hospice,Claim_Type_Inpatient,Claim_Type_Outpatient,Claim_SkilledNursFaclty,Claim_Type_Total
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,871.0,0,0,0,0,0,1,0
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,OK,17591.0,0,0,0,0,0,0,1
370037,ST ANTHONY HOSPITAL,OK,945.6666666666666,0,0,0,0,0,0,0
370037,ST ANTHONY HOSPITAL,OK,43.333333333333336,1,0,0,0,0,0,0
370037,ST ANTHONY HOSPITAL,OK,340.6666666666667,0,1,0,0,0,0,0
370037,ST ANTHONY HOSPITAL,OK,24.666666666666668,0,0,1,0,0,0,0
370037,ST ANTHONY HOSPITAL,OK,4634.666666666667,0,0,0,1,0,0,0
370037,ST ANTHONY HOSPITAL,OK,346.3333333333333,0,0,0,0,1,0,0
370037,ST ANTHONY HOSPITAL,OK,777.3333333333334,0,0,0,0,0,1,0
370037,ST ANTHONY HOSPITAL,OK,21338.0,0,0,0,0,0,0,1
370039,HILLCREST HOSPITAL CLAREMORE,OK,728.6666666666666,0,0,0,0,0,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,28.333333333333332,1,0,0,0,0,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,241.0,0,1,0,0,0,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,84.33333333333333,0,0,1,0,0,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,3088.0,0,0,0,1,0,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,135.0,0,0,0,0,1,0,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,712.6666666666666,0,0,0,0,0,1,0
370039,HILLCREST HOSPITAL CLAREMORE,OK,15054.0,0,0,0,0,0,0,1
370041,BRISTOW MEDICAL CENTER,OK,731.6666666666666,0,0,0,0,0,0,0
370041,BRISTOW MEDICAL CENTER,OK,138.33333333333334,1,0,0,0,0,0,0
370041,BRISTOW MEDICAL CENTER,OK,733.0,0,1,0,0,0,0,0
370041,BRISTOW MEDICAL CENTER,OK,11.666666666666666,0,0,1,0,0,0,0
370041,BRISTOW MEDICAL CENTER,OK,5566.0,0,0,0,1,0,0,0
370041,BRISTOW MEDICAL CENTER,OK,60.333333333333336,0,0,0,0,1,0,0
370041,BRISTOW MEDICAL CENTER,OK,338.6666666666667,0,0,0,0,0,1,0
370041,BRISTOW MEDICAL CENTER,OK,22739.0,0,0,0,0,0,0,1
370047,MERCY HOSPITAL ARDMORE INC,OK,734.6666666666666,0,0,0,0,0,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,43.0,1,0,0,0,0,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,312.3333333333333,0,1,0,0,0,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,64.33333333333333,0,0,1,0,0,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,4226.666666666667,0,0,0,1,0,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,331.3333333333333,0,0,0,0,1,0,0
370047,MERCY HOSPITAL ARDMORE INC,OK,849.6666666666666,0,0,0,0,0,1,0
370047,MERCY HOSPITAL ARDMORE INC,OK,19685.0,0,0,0,0,0,0,1
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,582.6666666666666,0,0,0,0,0,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,38.0,1,0,0,0,0,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,224.66666666666666,0,1,0,0,0,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,146.66666666666666,0,0,1,0,0,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,2699.3333333333335,0,0,0,1,0,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,149.33333333333334,0,0,0,0,1,0,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,925.3333333333334,0,0,0,0,0,1,0
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,14298.0,0,0,0,0,0,0,1
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,735.3333333333334,0,0,0,0,0,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,41.0,1,0,0,0,0,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,282.6666666666667,0,1,0,0,0,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,40.0,0,0,1,0,0,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,4283.0,0,0,0,1,0,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,221.0,0,0,0,0,1,0,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,790.3333333333334,0,0,0,0,0,1,0
370049,STILLWATER MEDICAL CENTER AUTHORITY,OK,19181.0,0,0,0,0,0,0,1
370054,GRADY MEMORIAL HOSPITAL,OK,440.0,0,0,0,0,0,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,41.0,1,0,0,0,0,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,286.0,0,1,0,0,0,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,68.0,0,0,1,0,0,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,2579.0,0,0,0,1,0,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,225.33333333333334,0,0,0,0,1,0,0
370054,GRADY MEMORIAL HOSPITAL,OK,967.0,0,0,0,0,0,1,0
370054,GRADY MEMORIAL HOSPITAL,OK,13820.0,0,0,0,0,0,0,1
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,758.6666666666666,0,0,0,0,0,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,25.0,1,0,0,0,0,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,234.33333333333334,0,1,0,0,0,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,33.0,0,0,1,0,0,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,4647.666666666667,0,0,0,1,0,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,344.0,0,0,0,0,1,0,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,887.6666666666666,0,0,0,0,0,1,0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,20790.0,0,0,0,0,0,0,1
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,526.0,0,0,0,0,0,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,17.0,1,0,0,0,0,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,206.0,0,1,0,0,0,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,157.66666666666666,0,0,1,0,0,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,2535.6666666666665,0,0,0,1,0,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,178.0,0,0,0,0,1,0,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,979.3333333333334,0,0,0,0,0,1,0
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,13800.0,0,0,0,0,0,0,1
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,324.0,0,0,0,0,0,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,65.0,1,0,0,0,0,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,149.66666666666666,0,1,0,0,0,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,71.66666666666667,0,0,1,0,0,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,2180.0,0,0,0,1,0,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,127.0,0,0,0,0,1,0,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,610.3333333333334,0,0,0,0,0,1,0
370072,LATIMER COUNTY GENERAL HOSPITAL,OK,10582.0,0,0,0,0,0,0,1
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,1007.3333333333334,0,0,0,0,0,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,50.0,1,0,0,0,0,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,218.66666666666666,0,1,0,0,0,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,72.0,0,0,1,0,0,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,4816.666666666667,0,0,0,1,0,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,437.3333333333333,0,0,0,0,1,0,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,679.3333333333334,0,0,0,0,0,1,0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,21847.0,0,0,0,0,0,0,1
370080,SHARE MEDICAL CENTER,OK,412.3333333333333,0,0,0,0,0,0,0
370080,SHARE MEDICAL CENTER,OK,14.0,1,0,0,0,0,0,0
370080,SHARE MEDICAL CENTER,OK,137.0,0,1,0,0,0,0,0
370080,SHARE MEDICAL CENTER,OK,33.0,0,0,1,0,0,0,0
370080,SHARE MEDICAL CENTER,OK,2227.3333333333335,0,0,0,1,0,0,0
370080,SHARE MEDICAL CENTER,OK,275.3333333333333,0,0,0,0,1,0,0
370080,SHARE MEDICAL CENTER,OK,780.0,0,0,0,0,0,1,0
370080,SHARE MEDICAL CENTER,OK,11638.0,0,0,0,0,0,0,1
370083,PUSHMATAHA HOSPITAL,OK,376.3333333333333,0,0,0,0,0,0,0
370083,PUSHMATAHA HOSPITAL,OK,13.666666666666666,1,0,0,0,0,0,0
370083,PUSHMATAHA HOSPITAL,OK,164.33333333333334,0,1,0,0,0,0,0
370083,PUSHMATAHA HOSPITAL,OK,61.0,0,0,1,0,0,0,0
370083,PUSHMATAHA HOSPITAL,OK,2384.0,0,0,0,1,0,0,0
370083,PUSHMATAHA HOSPITAL,OK,160.0,0,0,0,0,1,0,0
370083,PUSHMATAHA HOSPITAL,OK,987.0,0,0,0,0,0,1,0
370083,PUSHMATAHA HOSPITAL,OK,12439.0,0,0,0,0,0,0,1
370089,NORTHEASTERN HEALTH SYSTEM,OK,651.3333333333334,0,0,0,0,0,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,56.666666666666664,1,0,0,0,0,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,305.6666666666667,0,1,0,0,0,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,20.333333333333332,0,0,1,0,0,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,4159.333333333333,0,0,0,1,0,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,292.0,0,0,0,0,1,0,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,650.0,0,0,0,0,0,1,0
370089,NORTHEASTERN HEALTH SYSTEM,OK,18405.0,0,0,0,0,0,0,1
370091,SAINT FRANCIS HOSPITAL INC,OK,1070.3333333333333,0,0,0,0,0,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,31.0,1,0,0,0,0,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,229.33333333333334,0,1,0,0,0,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,57.666666666666664,0,0,1,0,0,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,4437.333333333333,0,0,0,1,0,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,288.0,0,0,0,0,1,0,0
370091,SAINT FRANCIS HOSPITAL INC,OK,906.6666666666666,0,0,0,0,0,1,0
370091,SAINT FRANCIS HOSPITAL INC,OK,21062.0,0,0,0,0,0,0,1
370093,OU MEDICAL CENTER,OK,1081.3333333333333,0,0,0,0,0,0,0
370093,OU MEDICAL CENTER,OK,40.333333333333336,1,0,0,0,0,0,0
370093,OU MEDICAL CENTER,OK,223.33333333333334,0,1,0,0,0,0,0
370093,OU MEDICAL CENTER,OK,37.666666666666664,0,0,1,0,0,0,0
370093,OU MEDICAL CENTER,OK,5094.0,0,0,0,1,0,0,0
370093,OU MEDICAL CENTER,OK,384.6666666666667,0,0,0,0,1,0,0
370093,OU MEDICAL CENTER,OK,767.3333333333334,0,0,0,0,0,1,0
370093,OU MEDICAL CENTER,OK,22886.0,0,0,0,0,0,0,1
370094,ALLIANCEHEALTH MIDWEST,OK,844.6666666666666,0,0,0,0,0,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,24.333333333333332,1,0,0,0,0,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,197.0,0,1,0,0,0,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,38.333333333333336,0,0,1,0,0,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,3698.3333333333335,0,0,0,1,0,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,376.0,0,0,0,0,1,0,0
370094,ALLIANCEHEALTH MIDWEST,OK,985.0,0,0,0,0,0,1,0
370094,ALLIANCEHEALTH MIDWEST,OK,18489.0,0,0,0,0,0,0,1
370097,SOUTHWESTERN MEDICAL CENTER,OK,778.6666666666666,0,0,0,0,0,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,27.333333333333332,1,0,0,0,0,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,236.0,0,1,0,0,0,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,28.666666666666668,0,0,1,0,0,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,4442.666666666667,0,0,0,1,0,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,271.3333333333333,0,0,0,0,1,0,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,600.3333333333334,0,0,0,0,0,1,0
370097,SOUTHWESTERN MEDICAL CENTER,OK,19155.0,0,0,0,0,0,0,1
370099,HILLCREST HOSPITAL CUSHING,OK,481.0,0,0,0,0,0,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,23.0,1,0,0,0,0,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,303.6666666666667,0,1,0,0,0,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,31.333333333333332,0,0,1,0,0,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,2662.0,0,0,0,1,0,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,198.0,0,0,0,0,1,0,0
370099,HILLCREST HOSPITAL CUSHING,OK,1085.0,0,0,0,0,0,1,0
370099,HILLCREST HOSPITAL CUSHING,OK,14352.0,0,0,0,0,0,0,1
370100,CHOCTAW MEMORIAL HOSPITAL,OK,465.3333333333333,0,0,0,0,0,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,29.0,1,0,0,0,0,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,289.6666666666667,0,1,0,0,0,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,26.333333333333332,0,0,1,0,0,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,2823.0,0,0,0,1,0,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,157.0,0,0,0,0,1,0,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,817.0,0,0,0,0,0,1,0
370100,CHOCTAW MEMORIAL HOSPITAL,OK,13820.0,0,0,0,0,0,0,1
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,965.3333333333334,0,0,0,0,0,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,36.666666666666664,1,0,0,0,0,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,219.66666666666666,0,1,0,0,0,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,37.333333333333336,0,0,1,0,0,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,4416.666666666667,0,0,0,1,0,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,345.3333333333333,0,0,0,0,1,0,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,942.6666666666666,0,0,0,0,0,1,0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,20892.0,0,0,0,0,0,0,1
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,510.6666666666667,0,0,0,0,0,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,58.333333333333336,1,0,0,0,0,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,198.0,0,1,0,0,0,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,62.333333333333336,0,0,1,0,0,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,2730.6666666666665,0,0,0,1,0,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,209.0,0,0,0,0,1,0,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,441.3333333333333,0,0,0,0,0,1,0
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,12634.0,0,0,0,0,0,0,1
370113,INTEGRIS GROVE HOSPITAL,OK,590.3333333333334,0,0,0,0,0,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,23.333333333333332,1,0,0,0,0,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,179.66666666666666,0,1,0,0,0,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,64.0,0,0,1,0,0,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,3125.6666666666665,0,0,0,1,0,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,264.0,0,0,0,0,1,0,0
370113,INTEGRIS GROVE HOSPITAL,OK,1454.6666666666667,0,0,0,0,0,1,0
370113,INTEGRIS GROVE HOSPITAL,OK,17106.0,0,0,0,0,0,0,1
370114,ST JOHN MEDICAL CENTER INC,OK,1135.3333333333333,0,0,0,0,0,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,52.333333333333336,1,0,0,0,0,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,225.33333333333334,0,1,0,0,0,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,53.0,0,0,1,0,0,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,4448.666666666667,0,0,0,1,0,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,315.3333333333333,0,0,0,0,1,0,0
370114,ST JOHN MEDICAL CENTER INC,OK,960.6666666666666,0,0,0,0,0,1,0
370114,ST JOHN MEDICAL CENTER INC,OK,21573.0,0,0,0,0,0,0,1
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,467.0,0,0,0,0,0,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,23.666666666666668,1,0,0,0,0,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,171.0,0,1,0,0,0,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,0.0,0,0,1,0,0,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,2050.0,0,0,0,1,0,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,118.33333333333333,0,0,0,0,1,0,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,1257.3333333333333,0,0,0,0,0,1,0
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY AUTHORITY,OK,12263.0,0,0,0,0,0,0,1
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,523.3333333333334,0,0,0,0,0,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,25.333333333333332,1,0,0,0,0,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,100.0,0,1,0,0,0,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,101.66666666666667,0,0,1,0,0,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,2470.6666666666665,0,0,0,1,0,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,256.3333333333333,0,0,0,0,1,0,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,618.0,0,0,0,0,0,1,0
370139,PERRY MEMORIAL HOSPITAL AUTHORITY,OK,12286.0,0,0,0,0,0,0,1
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,686.3333333333334,0,0,0,0,0,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,33.666666666666664,1,0,0,0,0,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,238.33333333333334,0,1,0,0,0,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,97.0,0,0,1,0,0,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,3980.3333333333335,0,0,0,1,0,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,366.3333333333333,0,0,0,0,1,0,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,903.3333333333334,0,0,0,0,0,1,0
370149,ST ANTHONY SHAWNEE HOSPITAL,OK,18916.0,0,0,0,0,0,0,1
370153,ELKVIEW GENERAL HOSPTIAL,OK,476.3333333333333,0,0,0,0,0,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,18.333333333333332,1,0,0,0,0,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,258.0,0,1,0,0,0,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,35.666666666666664,0,0,1,0,0,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,2944.6666666666665,0,0,0,1,0,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,156.33333333333334,0,0,0,0,1,0,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,761.0,0,0,0,0,0,1,0
370153,ELKVIEW GENERAL HOSPTIAL,OK,13949.0,0,0,0,0,0,0,1
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,401.6666666666667,0,0,0,0,0,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,24.333333333333332,1,0,0,0,0,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,181.66666666666666,0,1,0,0,0,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,93.33333333333333,0,0,1,0,0,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,2975.6666666666665,0,0,0,1,0,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,291.0,0,0,0,0,1,0,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,642.6666666666666,0,0,0,0,0,1,0
370156,PAULS VALLEY HOSPITAL AUTHORITY,OK,13830.0,0,0,0,0,0,0,1
370158,PURCELL MUNICIPAL HOSPITAL,OK,487.6666666666667,0,0,0,0,0,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,22.0,1,0,0,0,0,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,242.33333333333334,0,1,0,0,0,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,78.33333333333333,0,0,1,0,0,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,2313.6666666666665,0,0,0,1,0,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,140.0,0,0,0,0,1,0,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,1409.0,0,0,0,0,0,1,0
370158,PURCELL MUNICIPAL HOSPITAL,OK,14078.0,0,0,0,0,0,0,1
370166,WAGONER COMMUNITY HOSPITAL,OK,532.0,0,0,0,0,0,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,18.666666666666668,1,0,0,0,0,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,153.33333333333334,0,1,0,0,0,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,17.666666666666668,0,0,1,0,0,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,2702.3333333333335,0,0,0,1,0,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,191.66666666666666,0,0,0,0,1,0,0
370166,WAGONER COMMUNITY HOSPITAL,OK,231.0,0,0,0,0,0,1,0
370166,WAGONER COMMUNITY HOSPITAL,OK,11540.0,0,0,0,0,0,0,1
370170,USPHS LAWTON INDIAN HOSPITAL,OK,175.0,0,0,0,0,0,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,15.0,1,0,0,0,0,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,172.33333333333334,0,1,0,0,0,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,23.0,0,0,1,0,0,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,1977.0,0,0,0,1,0,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,241.66666666666666,0,0,0,0,1,0,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,62.0,0,0,0,0,0,1,0
370170,USPHS LAWTON INDIAN HOSPITAL,OK,7999.0,0,0,0,0,0,0,1
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,335.0,0,0,0,0,0,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,27.333333333333332,1,0,0,0,0,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,164.0,0,1,0,0,0,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,101.66666666666667,0,0,1,0,0,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,2895.0,0,0,0,1,0,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,256.0,0,0,0,0,1,0,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,405.6666666666667,0,0,0,0,0,1,0
370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,OK,12554.0,0,0,0,0,0,0,1
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,302.3333333333333,0,0,0,0,0,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,26.0,1,0,0,0,0,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,199.66666666666666,0,1,0,0,0,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,16.0,0,0,1,0,0,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,2081.6666666666665,0,0,0,1,0,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,294.6666666666667,0,0,0,0,1,0,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,177.33333333333334,0,0,0,0,0,1,0
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,9293.0,0,0,0,0,0,0,1
370173,CLAREMORE INDIAN HOSPITAL,OK,401.3333333333333,0,0,0,0,0,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,8.333333333333334,1,0,0,0,0,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,102.33333333333333,0,1,0,0,0,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,31.0,0,0,1,0,0,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,2349.6666666666665,0,0,0,1,0,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,253.0,0,0,0,0,1,0,0
370173,CLAREMORE INDIAN HOSPITAL,OK,297.0,0,0,0,0,0,1,0
370173,CLAREMORE INDIAN HOSPITAL,OK,10329.0,0,0,0,0,0,0,1
370178,MEMORIAL HOSPITAL,OK,346.3333333333333,0,0,0,0,0,0,0
