Provider_ID,Hospital_Name,State,Period,AvgSpendPerEpHosp
450034,CHRISTUS HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1516.4285714285713
450034,CHRISTUS HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,120.14285714285714
450034,CHRISTUS HOSPITAL,TX,Complete Episode,22717.0
450034,CHRISTUS HOSPITAL,TX,During Index Hospital Admission,1608.5714285714287
450035,ST JOSEPH MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1603.7142857142858
450035,ST JOSEPH MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,94.14285714285714
450035,ST JOSEPH MEDICAL CENTER,TX,Complete Episode,22959.0
450035,ST JOSEPH MEDICAL CENTER,TX,During Index Hospital Admission,1582.0
450037,GOOD SHEPHERD MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1419.0
450037,GOOD SHEPHERD MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,109.71428571428571
450037,GOOD SHEPHERD MEDICAL CENTER,TX,Complete Episode,21418.0
450037,GOOD SHEPHERD MEDICAL CENTER,TX,During Index Hospital Admission,1530.7142857142858
450039,JPS HEALTH NETWORK,TX,1 through 30 days After Discharge from Index Hospital Admission,1510.2857142857142
450039,JPS HEALTH NETWORK,TX,1 to 3 days Prior to Index Hospital Admission,115.0
450039,JPS HEALTH NETWORK,TX,Complete Episode,22721.0
450039,JPS HEALTH NETWORK,TX,During Index Hospital Admission,1620.5714285714287
450040,COVENANT MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1441.4285714285713
450040,COVENANT MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,212.28571428571428
450040,COVENANT MEDICAL CENTER,TX,Complete Episode,24249.0
450040,COVENANT MEDICAL CENTER,TX,During Index Hospital Admission,1810.5714285714287
450042,PROVIDENCE HEALTH CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1113.5714285714287
450042,PROVIDENCE HEALTH CENTER,TX,1 to 3 days Prior to Index Hospital Admission,108.14285714285714
450042,PROVIDENCE HEALTH CENTER,TX,Complete Episode,19094.0
450042,PROVIDENCE HEALTH CENTER,TX,During Index Hospital Admission,1506.142857142857
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,1 through 30 days After Discharge from Index Hospital Admission,1127.2857142857142
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,1 to 3 days Prior to Index Hospital Admission,89.42857142857143
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,Complete Episode,20372.0
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,During Index Hospital Admission,1693.5714285714287
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,1 through 30 days After Discharge from Index Hospital Admission,1613.5714285714287
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,1 to 3 days Prior to Index Hospital Admission,133.14285714285714
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,Complete Episode,24184.0
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,During Index Hospital Admission,1708.142857142857
450051,METHODIST DALLAS MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1543.5714285714287
450051,METHODIST DALLAS MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,113.14285714285714
450051,METHODIST DALLAS MEDICAL CENTER,TX,Complete Episode,25342.0
450051,METHODIST DALLAS MEDICAL CENTER,TX,During Index Hospital Admission,1963.5714285714287
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,1 through 30 days After Discharge from Index Hospital Admission,1181.142857142857
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,1 to 3 days Prior to Index Hospital Admission,116.57142857142857
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,Complete Episode,20355.0
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,During Index Hospital Admission,1610.0
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1388.5714285714287
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,69.42857142857143
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,Complete Episode,17115.0
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,During Index Hospital Admission,987.0
450056,SETON MEDICAL CENTER AUSTIN,TX,1 through 30 days After Discharge from Index Hospital Admission,1261.5714285714287
450056,SETON MEDICAL CENTER AUSTIN,TX,1 to 3 days Prior to Index Hospital Admission,111.85714285714286
450056,SETON MEDICAL CENTER AUSTIN,TX,Complete Episode,22404.0
450056,SETON MEDICAL CENTER AUSTIN,TX,During Index Hospital Admission,1827.142857142857
450058,BAPTIST MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1389.2857142857142
450058,BAPTIST MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,118.0
450058,BAPTIST MEDICAL CENTER,TX,Complete Episode,21393.0
450058,BAPTIST MEDICAL CENTER,TX,During Index Hospital Admission,1549.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1668.7142857142858
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,102.85714285714286
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,Complete Episode,22398.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,During Index Hospital Admission,1428.0
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1346.0
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,178.14285714285714
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,Complete Episode,27514.0
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,During Index Hospital Admission,2406.8571428571427
450072,CHI ST. LUKES' BRAZOSPORT HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1137.7142857142858
450072,CHI ST. LUKES' BRAZOSPORT HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,88.85714285714286
450072,CHI ST. LUKES' BRAZOSPORT HOSPITAL,TX,Complete Episode,16630.0
450072,CHI ST. LUKES' BRAZOSPORT HOSPITAL,TX,During Index Hospital Admission,1149.4285714285713
450078,ANSON GENERAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,707.5714285714286
450078,ANSON GENERAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,26.428571428571427
450078,ANSON GENERAL HOSPITAL,TX,Complete Episode,11079.0
450078,ANSON GENERAL HOSPITAL,TX,During Index Hospital Admission,848.7142857142857
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,1 through 30 days After Discharge from Index Hospital Admission,1309.857142857143
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,1 to 3 days Prior to Index Hospital Admission,86.57142857142857
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,Complete Episode,19419.0
450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,During Index Hospital Admission,1377.7142857142858
450080,TITUS REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1482.857142857143
450080,TITUS REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,96.28571428571429
450080,TITUS REGIONAL MEDICAL CENTER,TX,Complete Episode,18672.0
450080,TITUS REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1088.142857142857
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,1 through 30 days After Discharge from Index Hospital Admission,1247.142857142857
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,1 to 3 days Prior to Index Hospital Admission,76.85714285714286
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,Complete Episode,15643.0
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,During Index Hospital Admission,910.5714285714286
450083,EAST TEXAS MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1451.7142857142858
450083,EAST TEXAS MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,152.85714285714286
450083,EAST TEXAS MEDICAL CENTER,TX,Complete Episode,23091.0
450083,EAST TEXAS MEDICAL CENTER,TX,During Index Hospital Admission,1694.2857142857142
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1225.857142857143
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,70.42857142857143
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,Complete Episode,17391.0
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1188.142857142857
450087,NORTH HILLS HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1490.0
450087,NORTH HILLS HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,94.28571428571429
450087,NORTH HILLS HOSPITAL,TX,Complete Episode,22185.0
450087,NORTH HILLS HOSPITAL,TX,During Index Hospital Admission,1585.2857142857142
450090,NORTH TEXAS MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1420.0
450090,NORTH TEXAS MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,73.14285714285714
450090,NORTH TEXAS MEDICAL CENTER,TX,Complete Episode,17547.0
450090,NORTH TEXAS MEDICAL CENTER,TX,During Index Hospital Admission,1013.5714285714286
450092,FORT DUNCAN MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1739.5714285714287
450092,FORT DUNCAN MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,86.14285714285714
450092,FORT DUNCAN MEDICAL CENTER,TX,Complete Episode,21471.0
450092,FORT DUNCAN MEDICAL CENTER,TX,During Index Hospital Admission,1241.7142857142858
450097,BAYSHORE MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1475.0
450097,BAYSHORE MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,98.28571428571429
450097,BAYSHORE MEDICAL CENTER,TX,Complete Episode,20795.0
450097,BAYSHORE MEDICAL CENTER,TX,During Index Hospital Admission,1397.4285714285713
450099,PAMPA REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1073.5714285714287
450099,PAMPA REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,68.14285714285714
450099,PAMPA REGIONAL MEDICAL CENTER,TX,Complete Episode,17282.0
450099,PAMPA REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1327.0
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER - HILLCREST,TX,1 through 30 days After Discharge from Index Hospital Admission,1381.2857142857142
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER - HILLCREST,TX,1 to 3 days Prior to Index Hospital Admission,126.71428571428571
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER - HILLCREST,TX,Complete Episode,21118.0
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER - HILLCREST,TX,During Index Hospital Admission,1509.0
450102,MOTHER FRANCES HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1513.2857142857142
450102,MOTHER FRANCES HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,139.85714285714286
450102,MOTHER FRANCES HOSPITAL,TX,Complete Episode,23695.0
450102,MOTHER FRANCES HOSPITAL,TX,During Index Hospital Admission,1731.857142857143
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1741.4285714285713
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,82.28571428571429
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,Complete Episode,22606.0
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1405.4285714285713
450107,LAS PALMAS MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1449.142857142857
450107,LAS PALMAS MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,99.28571428571429
450107,LAS PALMAS MEDICAL CENTER,TX,Complete Episode,22108.0
450107,LAS PALMAS MEDICAL CENTER,TX,During Index Hospital Admission,1609.7142857142858
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1332.142857142857
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,92.0
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,Complete Episode,17081.0
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,During Index Hospital Admission,1015.8571428571429
450119,SOUTH TEXAS HEALTH SYSTEM,TX,1 through 30 days After Discharge from Index Hospital Admission,1581.857142857143
450119,SOUTH TEXAS HEALTH SYSTEM,TX,1 to 3 days Prior to Index Hospital Admission,115.85714285714286
450119,SOUTH TEXAS HEALTH SYSTEM,TX,Complete Episode,22730.0
450119,SOUTH TEXAS HEALTH SYSTEM,TX,During Index Hospital Admission,1549.5714285714287
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,TX,1 through 30 days After Discharge from Index Hospital Admission,1631.0
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,TX,1 to 3 days Prior to Index Hospital Admission,150.71428571428572
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,TX,Complete Episode,24350.0
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,TX,During Index Hospital Admission,1696.857142857143
450128,KNAPP MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1310.0
450128,KNAPP MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,87.57142857142857
450128,KNAPP MEDICAL CENTER,TX,Complete Episode,19564.0
450128,KNAPP MEDICAL CENTER,TX,During Index Hospital Admission,1397.2857142857142
450130,NIX HEALTH CARE SYSTEM,TX,1 through 30 days After Discharge from Index Hospital Admission,1312.142857142857
450130,NIX HEALTH CARE SYSTEM,TX,1 to 3 days Prior to Index Hospital Admission,93.57142857142857
450130,NIX HEALTH CARE SYSTEM,TX,Complete Episode,20282.0
450130,NIX HEALTH CARE SYSTEM,TX,During Index Hospital Admission,1491.857142857143
450132,MEDICAL CENTER HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1291.4285714285713
450132,MEDICAL CENTER HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,174.71428571428572
450132,MEDICAL CENTER HOSPITAL,TX,Complete Episode,21169.0
450132,MEDICAL CENTER HOSPITAL,TX,During Index Hospital Admission,1557.857142857143
450133,MIDLAND MEMORIAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1402.2857142857142
450133,MIDLAND MEMORIAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,106.71428571428571
450133,MIDLAND MEMORIAL HOSPITAL,TX,Complete Episode,21253.0
450133,MIDLAND MEMORIAL HOSPITAL,TX,During Index Hospital Admission,1527.0
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,1 through 30 days After Discharge from Index Hospital Admission,1529.857142857143
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,1 to 3 days Prior to Index Hospital Admission,140.28571428571428
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,Complete Episode,23215.0
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,During Index Hospital Admission,1646.2857142857142
450137,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,TX,1 through 30 days After Discharge from Index Hospital Admission,1387.4285714285713
450137,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,TX,1 to 3 days Prior to Index Hospital Admission,117.85714285714286
450137,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,TX,Complete Episode,21907.0
450137,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,TX,During Index Hospital Admission,1624.142857142857
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,795.1428571428571
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,70.71428571428571
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,Complete Episode,11920.0
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,During Index Hospital Admission,837.0
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,1 through 30 days After Discharge from Index Hospital Admission,562.2857142857143
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,1 to 3 days Prior to Index Hospital Admission,53.857142857142854
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,Complete Episode,10197.0
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,During Index Hospital Admission,840.7142857142857
450147,DE TAR HOSPITAL NAVARRO,TX,1 through 30 days After Discharge from Index Hospital Admission,1488.2857142857142
450147,DE TAR HOSPITAL NAVARRO,TX,1 to 3 days Prior to Index Hospital Admission,102.28571428571429
450147,DE TAR HOSPITAL NAVARRO,TX,Complete Episode,20687.0
450147,DE TAR HOSPITAL NAVARRO,TX,During Index Hospital Admission,1364.5714285714287
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,1 through 30 days After Discharge from Index Hospital Admission,1350.4285714285713
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,1 to 3 days Prior to Index Hospital Admission,85.57142857142857
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,Complete Episode,18597.0
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,During Index Hospital Admission,1220.5714285714287
450152,METROPLEX HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1144.7142857142858
450152,METROPLEX HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,98.14285714285714
450152,METROPLEX HOSPITAL,TX,Complete Episode,18260.0
450152,METROPLEX HOSPITAL,TX,During Index Hospital Admission,1366.0
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1003.8571428571429
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,80.71428571428571
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,Complete Episode,15680.0
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1155.5714285714287
450155,HEREFORD REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,742.8571428571429
450155,HEREFORD REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,43.857142857142854
450155,HEREFORD REGIONAL MEDICAL CENTER,TX,Complete Episode,12265.0
450155,HEREFORD REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,965.4285714285714
450162,GRACE MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,740.8571428571429
450162,GRACE MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,19.857142857142858
450162,GRACE MEDICAL CENTER,TX,Complete Episode,21005.0
450162,GRACE MEDICAL CENTER,TX,During Index Hospital Admission,2239.8571428571427
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,1 through 30 days After Discharge from Index Hospital Admission,1266.857142857143
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,1 to 3 days Prior to Index Hospital Admission,85.85714285714286
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,Complete Episode,16496.0
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,During Index Hospital Admission,1003.7142857142857
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1347.7142857142858
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,84.42857142857143
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,TX,Complete Episode,17946.0
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1131.4285714285713
450176,MISSION REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1493.4285714285713
450176,MISSION REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,101.57142857142857
450176,MISSION REGIONAL MEDICAL CENTER,TX,Complete Episode,20759.0
450176,MISSION REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1370.4285714285713
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,1 through 30 days After Discharge from Index Hospital Admission,1515.142857142857
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,1 to 3 days Prior to Index Hospital Admission,94.57142857142857
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,Complete Episode,22784.0
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,During Index Hospital Admission,1644.857142857143
450187,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,TX,1 through 30 days After Discharge from Index Hospital Admission,1000.1428571428571
450187,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,TX,1 to 3 days Prior to Index Hospital Admission,86.28571428571429
450187,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,TX,Complete Episode,15609.0
450187,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,TX,During Index Hospital Admission,1143.5714285714287
450192,HILL REGIONAL HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1131.142857142857
450192,HILL REGIONAL HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,55.714285714285715
450192,HILL REGIONAL HOSPITAL,TX,Complete Episode,14735.0
450192,HILL REGIONAL HOSPITAL,TX,During Index Hospital Admission,918.2857142857143
450193,CHI BAYLOR ST LUKES  MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1205.0
450193,CHI BAYLOR ST LUKES  MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,128.28571428571428
450193,CHI BAYLOR ST LUKES  MEDICAL CENTER,TX,Complete Episode,26069.0
450193,CHI BAYLOR ST LUKES  MEDICAL CENTER,TX,During Index Hospital Admission,2391.1428571428573
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,TX,1 through 30 days After Discharge from Index Hospital Admission,1462.2857142857142
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,TX,1 to 3 days Prior to Index Hospital Admission,90.71428571428571
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,TX,Complete Episode,19214.0
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,TX,During Index Hospital Admission,1191.5714285714287
450196,PARIS REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1502.4285714285713
450196,PARIS REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,107.42857142857143
450196,PARIS REGIONAL MEDICAL CENTER,TX,Complete Episode,21872.0
450196,PARIS REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1515.0
450200,WADLEY REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1502.857142857143
450200,WADLEY REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,96.57142857142857
450200,WADLEY REGIONAL MEDICAL CENTER,TX,Complete Episode,22161.0
450200,WADLEY REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1566.2857142857142
450203,WEATHERFORD REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1559.5714285714287
450203,WEATHERFORD REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,88.42857142857143
450203,WEATHERFORD REGIONAL MEDICAL CENTER,TX,Complete Episode,20603.0
450203,WEATHERFORD REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1295.4285714285713
450209,NORTHWEST TEXAS HOSPITAL,TX,1 through 30 days After Discharge from Index Hospital Admission,1462.5714285714287
450209,NORTHWEST TEXAS HOSPITAL,TX,1 to 3 days Prior to Index Hospital Admission,232.28571428571428
450209,NORTHWEST TEXAS HOSPITAL,TX,Complete Episode,23162.0
450209,NORTHWEST TEXAS HOSPITAL,TX,During Index Hospital Admission,1613.857142857143
450210,EAST TEXAS MEDICAL CENTER - CARTHAGE,TX,1 through 30 days After Discharge from Index Hospital Admission,1479.0
450210,EAST TEXAS MEDICAL CENTER - CARTHAGE,TX,1 to 3 days Prior to Index Hospital Admission,79.28571428571429
450210,EAST TEXAS MEDICAL CENTER - CARTHAGE,TX,Complete Episode,16899.0
450210,EAST TEXAS MEDICAL CENTER - CARTHAGE,TX,During Index Hospital Admission,855.7142857142857
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,TX,1 through 30 days After Discharge from Index Hospital Admission,1398.142857142857
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,TX,1 to 3 days Prior to Index Hospital Admission,127.0
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,TX,Complete Episode,21443.0
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,TX,During Index Hospital Admission,1538.142857142857
450213,UNIVERSITY HEALTH SYSTEM,TX,1 through 30 days After Discharge from Index Hospital Admission,1479.142857142857
450213,UNIVERSITY HEALTH SYSTEM,TX,1 to 3 days Prior to Index Hospital Admission,160.42857142857142
450213,UNIVERSITY HEALTH SYSTEM,TX,Complete Episode,24860.0
450213,UNIVERSITY HEALTH SYSTEM,TX,During Index Hospital Admission,1911.857142857143
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,1 through 30 days After Discharge from Index Hospital Admission,1372.0
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,1 to 3 days Prior to Index Hospital Admission,91.14285714285714
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,Complete Episode,16050.0
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,During Index Hospital Admission,829.8571428571429
450222,CONROE REGIONAL MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1389.857142857143
450222,CONROE REGIONAL MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,113.42857142857143
450222,CONROE REGIONAL MEDICAL CENTER,TX,Complete Episode,20471.0
450222,CONROE REGIONAL MEDICAL CENTER,TX,During Index Hospital Admission,1421.2857142857142
450229,HENDRICK MEDICAL CENTER,TX,1 through 30 days After Discharge from Index Hospital Admission,1236.5714285714287
450229,HENDRICK MEDICAL CENTER,TX,1 to 3 days Prior to Index Hospital Admission,110.85714285714286
450229,HENDRICK MEDICAL CENTER,TX,Complete Episode,21611.0
450229,HENDRICK MEDICAL CENTER,TX,During Index Hospital Admission,1739.7142857142858
450231,BSA HEALTH SYSTEM,TX,1 through 30 days After Discharge from Index Hospital Admission,1343.2857142857142
450231,BSA HEALTH SYSTEM,TX,1 to 3 days Prior to Index Hospital Admission,136.28571428571428
